taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	Genome MetaBAT Bin Count  * assembled	Genome EukCC Bin Count  * assembled	CRISPR Count  * assembled	GC Count  * assembled	GC  * assembled	Coding Base Count  * assembled	Coding Base Count %  * assembled	CDS Count  * assembled	CDS %  * assembled
3300069260	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_025-M-20210726-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069260	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2305	USA: Lower Teakettle, California	Terrestrial soil	forest topsoil	USA	36.989997			-119.024514							2021/7/26			963915728	2475332	1950695	0	0	188	608607043	63.14	961894425	99.79	2464410	99.56
3300069247	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_002-O-20210804-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069247	Gs0161344	Environmental	Terrestrial	Tundra	Soil	Unclassified			.1	843.8	USA: Toolik Field Station, Alaska	Terrestrial soil	tundra topsoil	USA	68.627943			-149.347229							2021/8/4			2203447209	4867161	3453282	0	0	336	1401114316	63.59	2200441642	99.86	4844633	99.54
3300060853	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_002-M-20210708-comp-1	DOE Joint Genome Institute  (JGI)	3300060853	Gs0161344	Environmental	Terrestrial	Wetlands	Soil	Unclassified			.1	573.6	USA: Goldwin, North Dakota	Terrestrial soil	wetland topsoil	USA	47.136134			-99.232896							2021/7/8			1264686392	2142241	1107040	6	0	154	834607730	65.99	1262721496	99.84	2125897	99.24
3300069242	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_009-M-20210706-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069242	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2000.3	USA: Yellowstone NP, Wyoming	Terrestrial soil	forest topsoil	USA	44.970313			-110.501884							2021/7/6			1986905664	4778529	3557719	0	0	392	1269403937	63.89	1983739032	99.84	4758252	99.58
3300069261	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_051-M-20210705-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069261	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2119.7	USA: Yellowstone NP, Wyoming	Terrestrial soil	forest topsoil	USA	44.954277			-110.541571							2021/7/5			2764498655	6957571	5324728	0	0	341	1801070357	65.15	2760301504	99.85	6928080	99.58
3300060746	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_003-M-20210726-comp-1	DOE Joint Genome Institute  (JGI)	3300060746	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2201.1	USA: Lower Teakettle, California	Terrestrial soil	forest topsoil	USA	37.012962			-119.010619							2021/7/26			1095983641	2023617	1229270	6	0	121	692942814	63.23	1094057592	99.82	2013051	99.48
3300060886	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Santa Rita Experimental Range, Tucson, Arizona, USA - SRER_005-M-20210810-comp-1	DOE Joint Genome Institute  (JGI)	3300060886	Gs0161344	Environmental	Terrestrial	Desert	Soil	Unclassified			.1	1261.1	USA: Tucson, Arizona	Terrestrial soil	desert topsoil	USA	31.828844			-110.823985							2021/8/10			1507485050	2775417	1627750	8	0	235	994505088	65.97	1504790492	99.82	2756940	99.33
3300061178	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Santa Rita Experimental Range, Tucson, Arizona, USA - SRER_052-M-20210810-comp-1	DOE Joint Genome Institute  (JGI)	3300061178	Gs0161344	Environmental	Terrestrial	Desert	Soil	Unclassified			.1	1002.3	USA: Tucson, Arizona	Terrestrial soil	desert topsoil	USA	31.909531			-110.833359							2021/8/10			2196757439	3845659	2106421	8	0	337	1464266861	66.66	2193331075	99.84	3818637	99.3
3300060663	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Konza Prairie Bio Station, Kansas, USA - KONZ_046-M-20210720-comp-1	DOE Joint Genome Institute  (JGI)	3300060663	Gs0161344	Environmental	Terrestrial	Grasslands	Soil	Unclassified			.1	405.7	USA: Konza Prairie Bio Station, Kansas	Terrestrial soil	grassland topsoil	USA	39.103068			-96.563925							2021/7/20			1657246962	2839673	1526401	11	0	193	1049920516	63.35	1655240968	99.88	2824320	99.46
3300061640	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1	DOE Joint Genome Institute  (JGI)	3300061640	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	3494.9	USA: Niwot Ridge, Colorado	Terrestrial soil	forest topsoil	USA	40.051247			-105.565041							2021/7/27			1882639554	3188486	1659046	18	0	236	1207056939	64.12	1880384686	99.88	3170342	99.43
3300060729	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_046-M-20210705-comp-1	DOE Joint Genome Institute  (JGI)	3300060729	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2155.4	USA: Yellowstone NP, Wyoming	Terrestrial soil	forest topsoil	USA	44.952363			-110.541582							2021/7/5			929469631	1698143	994296	2	0	106	602451723	64.82	927717060	99.81	1687796	99.39
3300069213	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_003-M-20210708-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069213	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2120.8	USA: Yellowstone NP, Wyoming	Terrestrial soil	forest topsoil	USA	44.954777			-110.533202							2021/7/8			2438396634	5878161	4391550	0	0	335	1631089486	66.89	2434681618	99.85	5852114	99.56
3300060645	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_006-O-20210707-comp-1	DOE Joint Genome Institute  (JGI)	3300060645	Gs0161344	Environmental	Terrestrial	Boreal forest/Taiga	Soil	Unclassified			.1	507	USA: Caribou Creek, Alaska	Terrestrial soil	forest topsoil	USA	65.176107			-147.544089							2021/7/7			936516787	1247938	470817	20	0	312	521168018	55.65	935391013	99.88	1240894	99.44
3300069228	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_043-O-20210803-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069228	Gs0161344	Environmental	Terrestrial	Tundra	Soil	Unclassified			.1	821.6	USA: Toolik Field Station, Alaska	Terrestrial soil	tundra topsoil	USA	68.665514			-149.375519							2021/8/3			3471645120	7803917	5687562	0	0	829	2076573234	59.82	3467335197	99.88	7771392	99.58
3300060914	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Guanica State Forest and Biosphere Reserve, Puerto Rico - GUAN_043-M-20210921-comp-1	DOE Joint Genome Institute  (JGI)	3300060914	Gs0161344	Environmental	Terrestrial	Tropical forest	Soil	Unclassified			.1	113.5	Puerto Rico: Guanica	Terrestrial soil	forest topsoil	Puerto Rico	17.968869			-66.867682							2021/9/21			1593796329	2617791	1332525	21	0	266	1031751989	64.74	1591735896	99.87	2600923	99.36
3300061641	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1	DOE Joint Genome Institute  (JGI)	3300061641	Gs0161344	Environmental	Terrestrial	Wetlands	Soil	Unclassified			.02	586.6	USA: Goldwin, North Dakota	Terrestrial soil	wetland topsoil	USA	47.151171			-99.262648							2021/7/14			2795863631	4473485	2360880	50	0	339	1750916651	62.63	2792223049	99.87	4446275	99.39
3300060652	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_005-M-20210726-comp-1	DOE Joint Genome Institute  (JGI)	3300060652	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	3284.7	USA: Niwot Ridge, Colorado	Terrestrial soil	forest topsoil	USA	40.043663			-105.569904							2021/7/26			1624183217	2828150	1599147	7	0	217	997608638	61.42	1622202578	99.88	2814540	99.52
3300060913	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_004-O-20210805-comp-1	DOE Joint Genome Institute  (JGI)	3300060913	Gs0161344	Environmental	Terrestrial	Tundra	Soil	Unclassified			.1	782.2	USA: Toolik Field Station, Alaska	Terrestrial soil	tundra topsoil	USA	68.616768			-149.629355							2021/8/5			2723218105	4154624	2016522	24	0	500	1613051162	59.23	2720531822	99.9	4133537	99.49
3300060780	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_003-M-20210622-comp-1	DOE Joint Genome Institute  (JGI)	3300060780	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	602.1	USA: Stabler, Washington	Terrestrial soil	forest topsoil	USA	45.831516			-122.018608							2021/6/22			2081512039	3450446	1814600	17	0	413	1260853624	60.57	2079271073	99.89	3433315	99.5
3300069214	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from National Grasslands LBJ, Texas, USA - CLBJ_032-M-20210504-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069214	Gs0161344	Environmental	Terrestrial	Grasslands	Soil	Unclassified			.1	289.9	USA: Alvord, Texas	Terrestrial soil	grassland topsoil	USA	33.40613			-97.594							2021/5/4			4663730870	9827040	6585967	0	0	1209	3031404971	65	4657764214	99.87	9776851	99.49
3300060668	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_043-O-20210803-comp-1	DOE Joint Genome Institute  (JGI)	3300060668	Gs0161344	Environmental	Terrestrial	Tundra	Soil	Unclassified			.1	821.6	USA: Toolik Field Station, Alaska	Terrestrial soil	tundra topsoil	USA	68.665514			-149.375519							2021/8/3			2181436083	3645334	2019439	13	0	349	1306491414	59.89	2178697136	99.87	3625263	99.45
3300060657	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-M-20210714-comp-1	DOE Joint Genome Institute  (JGI)	3300060657	Gs0161344	Environmental	Terrestrial	Wetlands	Soil	Unclassified			.1	586.6	USA: Goldwin, North Dakota	Terrestrial soil	wetland topsoil	USA	47.151171			-99.262648							2021/7/14			640397189	1171446	695384	1	0	63	406315407	63.45	639060627	99.79	1163338	99.31
3300069296	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_004-M-20210622-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069296	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	567.8	USA: Stabler, Washington	Terrestrial soil	forest topsoil	USA	45.822941			-121.998707							2021/6/22			3074038485	7283581	5404693	0	0	666	1892742830	61.57	3070289046	99.88	7255916	99.62
3300069218	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_002-O-20210720-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069218	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.02	2377.1	USA: Lower Teakettle, California	Terrestrial soil	forest topsoil	USA	36.978454			-119.035693							2021/7/20			1579799549	3644265	2688955	0	0	530	976328311	61.8	1577159655	99.83	3628629	99.57
3300061625	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_051-M-20210705-comp-1	DOE Joint Genome Institute  (JGI)	3300061625	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	2119.7	USA: Yellowstone NP, Wyoming	Terrestrial soil	forest topsoil	USA	44.954277			-110.541571							2021/7/5			1465893308	2677575	1582075	2	0	146	955602572	65.19	1463682512	99.85	2662620	99.44
3300060664	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Konza Prairie Bio Station, Kansas, USA - KONZ_042-M-20210720-comp-1	DOE Joint Genome Institute  (JGI)	3300060664	Gs0161344	Environmental	Terrestrial	Grasslands	Soil	Unclassified			.1	401.2	USA: Konza Prairie Bio Station, Kansas	Terrestrial soil	grassland topsoil	USA	39.09957			-96.564404							2021/7/20			1309762281	2245540	1168101	7	0	155	845042611	64.52	1308073240	99.87	2231837	99.39
3300060854	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Guanica State Forest and Biosphere Reserve, Puerto Rico - GUAN_007-M-20210922-comp-1	DOE Joint Genome Institute  (JGI)	3300060854	Gs0161344	Environmental	Terrestrial	Tropical forest	Soil	Unclassified			.1	172.4	Puerto Rico: Yauco	Terrestrial soil	forest topsoil	Puerto Rico	17.972832			-66.857711							2021/9/22			1461123232	2562734	1398260	6	0	191	938685053	64.24	1459259603	99.87	2547734	99.41
3300069255	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_003-M-20210622-comp-1 re-annotation	DOE Joint Genome Institute  (JGI)	3300069255	Gs0161344	Environmental	Terrestrial	Temperate forest	Soil	Unclassified			.1	602.1	USA: Stabler, Washington	Terrestrial soil	forest topsoil	USA	45.831516			-122.018608							2021/6/22			3072198400	6638642	4623458	0	0	861	1862968534	60.64	3068843835	99.89	6612671	99.61
3300060732	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1	DOE Joint Genome Institute  (JGI)	3300060732	Gs0161344	Environmental	Terrestrial	Wetlands	Soil	Unclassified			.1	585.7	USA: Goldwin, North Dakota	Terrestrial soil	wetland topsoil	USA	47.118581			-99.239944							2021/7/8			1297656637	2301112	1264801	7	0	136	846582660	65.24	1295548113	99.84	2284713	99.29
